Country Name,YEAR,NY.GNS.ICTR.ZS,NY.GDS.TOTL.ZS,NY.GDP.PCAP.KD.ZG,NY.GDP.MKTP.KD.ZG,NY.GDP.DEFL.ZS,NY.GDP.DEFL.KD.ZG,NV.IND.TOTL.ZS,NE.TRD.GNFS.ZS,NE.RSB.GNFS.ZS,NE.IMP.GNFS.ZS,NE.GDI.TOTL.ZS,NE.EXP.GNFS.ZS,NE.DAB.TOTL.ZS,NE.CON.GOVT.ZS,FP.CPI.TOTL.ZG,BX.KLT.DINV.WD.GD.ZS,BN.CAB.XOKA.GD.ZS,BM.KLT.DINV.WD.GD.ZS,BG.GSR.NFSV.GD.ZS
BLR,2020,27.46986029,30.79995458,-0.251386576,-0.672904125,121.4735424,11.87787911,31.3516474,118.9338837,3.090414838,57.92173443,27.45506642,61.01214926,96.65511184,16.96488803,5.548143575,2.270099645,-0.290687465,0.134752541,22.21640872
BLR,2021,29.66284547,32.31248481,3.290821506,2.438866081,140.0910819,15.32641518,32.14457341,136.0144506,5.649624885,65.18241284,24.38050871,70.83203772,92.0680239,16.81601547,9.460283896,1.766406879,3.096297686,-0.113650212,22.9480989
BLR,2022,26.32349702,28.85083658,-3.927909222,-4.697449707,159.0422924,13.52777795,33.18684879,121.5828691,5.833603311,57.87463292,21.97633952,63.70823623,93.12550294,17.10054657,15.20967527,2.215893841,3.457093086,0.250908356,19.53813054
BOL,2000,11.01508839,9.095193619,0.675361125,2.507810809,232.2771331,5.195405208,25.73902218,45.59777502,-9.048285074,27.32303005,18.14347869,18.27474497,109.0482851,14.53929951,4.608229989,8.768309973,-5.315046261,0.033341845,9.509713539
BOL,2001,11.25623261,8.984910495,-0.099986843,1.683799127,236.620933,1.870093658,25.42067648,45.22782243,-5.283523971,25.2556732,14.26843447,19.97214923,105.283524,15.72413022,1.589653779,8.668605694,-3.365607815,0.031689426,8.984623511
BOL,2002,12.29706715,10.21332319,0.706590426,2.485565738,243.2954355,2.820757397,25.47356924,49.35026037,-6.081350204,27.71580529,16.29467339,21.63445508,106.0813502,15.96789024,0.928258852,8.557893506,-4.451755641,0.032888557,10.17351482
BOL,2003,14.48571969,12.46570493,0.933272881,2.711339837,258.6960178,6.329992293,25.59649049,51.96783644,-0.76636754,26.36710199,13.23207231,25.60073445,100.7663674,16.52114142,3.337274997,2.442343967,0.935302519,0.034395726,12.61117192
BOL,2004,17.04664635,15.8342181,2.377208378,4.173295589,279.308165,7.967709509,26.83964948,57.46426609,4.812514947,26.32587557,11.02170315,31.13839052,95.18748505,16.2585362,4.437380801,0.745772609,3.846826322,0.031914463,12.81114592
BOL,2005,19.88248341,17.70796626,2.627411949,4.421433127,295.9012978,5.94079763,26.26921942,67.64194136,3.4543445,32.09379843,14.25362163,35.54814293,96.54565537,15.9745575,5.393231069,-2.498868245,6.51828634,0.031416498,14.02349598
BOL,2006,26.58224479,22.87091121,2.981967715,4.797008824,336.3323029,13.66367954,27.65224746,74.53784843,9.005580105,32.76613416,13.86533111,41.77171427,90.9944199,14.35423266,4.282396048,2.451687561,11.50445477,0.026196652,13.20480834
BOL,2007,28.63609751,22.71605691,2.75018668,4.564384269,361.1312738,7.373353861,28.28979041,76.06191145,7.529402058,34.26625469,15.18665485,41.79565675,92.47059794,14.0586525,8.705609236,2.791853857,12.12830067,0.022865665,12.10843933
BOL,2008,28.98328097,24.49883123,4.328171136,6.148497875,398.6209677,10.38118176,29.73663978,82.8670209,6.946091089,37.9604649,17.55274006,44.90655599,93.05390883,13.27737469,14.00681077,3.072610748,11.95073793,0.017991785,10.58909252
BOL,2009,22.89988725,19.78943671,1.601456455,3.356999574,388.9747615,-2.419894328,29.22868449,68.62707391,2.818175738,32.90444909,16.97126097,35.72262483,97.18182426,14.70876484,3.346454201,2.439678146,4.691697614,0.017301046,9.990488927
BOL,2010,24.8491395,23.87030449,2.375335576,4.126722591,423.1170528,8.777508116,30.14394175,75.51162625,6.863286032,34.32417011,17.00701846,41.18745614,93.13671397,13.83121845,2.503276058,3.165428676,4.446605369,-0.146594229,9.448010201
BOL,2011,26.31741757,25.51856071,3.453673773,5.204092443,484.9021037,14.60235424,30.36910664,82.48039542,5.703008282,38.38869357,19.81555243,44.09170185,94.29699172,13.77710153,9.884464198,3.584422514,2.241794613,0.001146621,10.84486056
BOL,2012,25.69405643,27.05662407,3.39719644,5.122275581,519.331489,7.100275501,29.33421963,84.94876117,9.383632081,37.78256454,17.67299199,47.16619662,90.61636792,13.43962697,4.515602914,3.913550146,7.273677909,0,11.24846319
BOL,2013,23.89093966,25.97177841,5.069795424,6.796011428,550.4674286,5.995388369,28.5181929,81.23090753,6.954051523,37.138428,19.01772689,44.09247953,93.04594848,13.84151434,5.736400237,5.706622119,3.437720627,0,11.56403345
BOL,2014,20.78947779,22.35550345,3.783187059,5.460569506,561.7492461,2.049497726,27.62549988,85.26446956,1.321706419,41.97138157,21.03379703,43.29308799,98.67829358,14.70704664,5.766600746,1.989824856,1.716048836,-0.100354184,12.77924857
BOL,2015,14.21692538,14.08502375,3.220538823,4.85718718,535.7930477,-4.620602258,25.20241628,67.93284519,-6.196253132,37.06454916,20.28127688,30.86829603,106.1962531,17.49525823,4.059610411,1.68072788,-5.867265944,-0.005414243,12.35945966
BOL,2016,15.42005142,13.63233839,2.663074214,4.263920864,528.5337453,-1.354870581,25.32635898,56.4010345,-7.425023424,31.91302896,21.05736185,24.48800554,107.4250235,17.4582522,3.623214318,0.988080149,-5.619272159,0.261824077,12.08760187
BOL,2017,16.05702893,15.32392234,2.623303336,4.195206334,560.5702896,6.061399962,26.36997443,56.70465276,-6.896364021,31.80050839,22.22028632,24.90414437,106.896364,17.02164003,2.822758055,1.899493281,-5.060811788,0.212466003,12.09345896
BOL,2018,16.12778626,15.46397807,2.684797339,4.223623653,577.7028074,3.056265753,26.24658947,57.10996461,-5.132374494,31.12116955,20.59635256,25.98879506,105.1323745,17.52564469,2.272059872,0.750524781,-4.281655221,-0.209655585,11.28950905
BOL,2019,14.19492888,13.41222876,0.737697155,2.21670564,573.699308,-0.693003272,25.21027455,56.39730673,-6.46278216,31.43004444,19.87501089,24.96726228,106.4627821,18.143092,1.83954505,-0.529735011,-3.340467252,0.118141414,10.55064462
BOL,2020,12.48199146,10.82004647,-9.952404845,-8.737884358,563.0607044,-1.854386683,23.49193201,45.50326262,-4.958083045,25.23067283,15.77812951,20.27258979,104.958083,19.73863445,0.940742153,-3.083516483,-0.071117635,-0.303383369,5.933603196
BOL,2021,13.84929323,13.42003931,4.852474916,6.111372725,585.3360597,3.956119664,26.36230039,59.02139656,-3.370704744,31.19605065,16.79074405,27.82534591,103.3707047,19.33698457,0.737383721,1.444277611,2.156100441,0.226029494,6.04853736
BOL,2022,13.91607719,14.08407691,2.37979822,3.605680383,615.3313981,5.124464466,26.20175888,67.75589878,-2.532789067,35.14434393,16.61686598,32.61155486,102.5327891,19.08991604,1.746328729,-0.027119707,-0.417199181,-0.772332606,8.309973354
BRA,2000,13.99170313,16.63945392,2.970910781,4.387949447,44.29774957,5.606065141,23.00661863,22.63976136,-2.263665348,12.45171335,18.90311927,10.188048,102.2636653,18.76784574,7.044141059,5.033916805,-4.047741302,0.380970743,3.90183189
BRA,2001,13.59459738,16.54899661,0.059648944,1.389896401,47.94128126,8.225094321,22.63952791,26.93628502,-2.192863682,14.56457435,18.7418603,12.37171067,102.1928637,19.34329501,6.840359025,4.147593774,-4.444786532,-0.265917235,4.619601587
BRA,2002,15.40587227,18.29190262,1.760242779,3.053461859,52.6386218,9.798112238,22.49532782,27.6183574,0.842823141,13.38776713,17.44907948,14.23059027,99.15717686,19.80966235,8.450164377,3.253580613,-1.845259017,0.486176339,4.610940763
BRA,2003,16.41794181,19.07787109,-0.051285666,1.140828998,60.05594133,14.09102152,23.08381782,28.14038472,2.221182694,12.95960101,16.8566884,15.18078371,97.77881731,19.07747849,14.71491972,1.813400524,0.392877184,0.040984445,4.526914734
BRA,2004,18.85501886,21.32583889,4.561781957,5.759964637,64.71151439,7.752060763,24.30662329,29.67825248,3.413270545,13.13249097,17.91256834,16.54576151,96.58672945,18.46758392,6.5971851,2.713531663,1.338630648,1.467598865,4.415431209
BRA,2005,18.11409555,20.60574679,2.055571501,3.202132061,69.52037247,7.431224753,24.17257828,27.08679521,3.40086332,11.84296595,17.20488346,15.24382927,96.59913668,18.89000143,6.869537209,1.733893546,1.309884666,0.326410993,4.438228629
BRA,2006,18.40981636,20.52340665,2.847962008,3.961988711,74.22987307,6.774274119,23.54402167,26.04169989,2.706932715,11.66738359,17.81647393,14.3743163,97.29306728,19.03891693,4.183568129,1.753125703,0.972710523,2.600007093,4.260122789
BRA,2007,19.34636033,21.18206483,4.98082992,6.069870607,79.00956287,6.439038087,23.12538041,25.29261137,1.362738833,11.96493627,19.81932599,13.3276751,98.63726116,18.94298761,3.641272991,3.190826013,-0.197096961,1.221177746,4.289486961
BRA,2008,19.22684663,21.42981444,4.061722166,5.094195447,85.945459,8.778552724,23.08529376,27.25756942,-0.189568395,13.72356891,21.61938283,13.53400051,100.1895684,18.83939288,5.678593903,2.990609469,-2.099337848,1.539949533,4.569832438
BRA,2009,16.38036507,18.39290174,-1.073238333,-0.125812002,92.23106532,7.313482746,21.87859263,22.1059756,-0.403233334,11.25460447,18.79613508,10.85137113,100.4032333,19.6506384,4.888034799,1.888482241,-1.759357873,-0.273058418,4.370992104
BRA,2010,17.80239938,20.76031302,6.522816179,7.528225818,100,8.423338337,23.26797735,22.77217811,-1.041008563,11.90659334,21.80132159,10.86558477,101.0410086,19.01685785,5.038726901,3.730012883,-3.925946044,1.211633161,4.429865522
BRA,2011,18.60126643,21.0568913,3.013396273,3.974423079,108.3185922,8.318592219,23.10205097,23.93440518,-0.769379826,12.3518925,21.82627113,11.58251268,100.7693798,18.66925693,6.636449622,3.915180114,-3.194618319,0.614149754,4.480933606
BRA,2012,17.67810853,20.05802991,1.007654033,1.921175986,116.9224755,7.943126941,22.13364737,25.11427361,-1.359195478,13.23673455,21.41722538,11.87753907,101.3591955,18.53010326,5.40349914,3.754962856,-3.759416117,0.084505969,5.068066391
BRA,2013,18.15169083,19.39227092,2.114256452,3.004822669,125.6969981,7.504564533,21.22480995,25.78595733,-2.301496039,14.04372668,21.69376696,11.74223064,102.301496,18.892479,6.204310666,3.041509016,-3.574220796,0.63261809,5.265795137
BRA,2014,16.134405,17.88689059,-0.354514802,0.50395574,135.5600767,7.846709744,20.47246275,24.68540582,-2.661520173,13.673463,20.54841077,11.01194282,102.6615202,19.15353871,6.329040155,3.57135267,-4.49883038,0.839026343,5.539332298
BRA,2015,14.52934718,16.25838277,-4.358317179,-3.545763393,145.8167894,7.566175012,19.36004398,26.95362594,-1.153243101,14.05343452,17.41162587,12.90019142,101.1532431,19.77681995,9.029901024,3.592149318,-3.518391668,0.173896122,6.271146463
BRA,2016,13.42175301,15.36922297,-4.057423002,-3.275916908,157.6332051,8.103604359,18.35475828,24.53368208,0.399676008,12.06700304,14.96954697,12.46667904,99.60032399,20.37929743,8.739143523,4.137378039,-1.700143976,0.818262251,5.722774479
BRA,2017,13.57776969,15.34378896,0.523296589,1.322869054,163.4205262,3.671384513,18.18850231,24.31973437,0.718201365,11.8007665,14.6255876,12.51896787,99.28179864,20.1619047,3.44637335,3.338259817,-1.227876168,1.034182606,5.240724426
BRA,2018,12.70741995,15.48883725,0.978938493,1.783666762,170.7638836,4.493534331,18.74905145,28.87620337,0.393795616,14.24120388,15.09504163,14.6349995,99.60620438,19.89508778,3.664850284,4.077486681,-2.858415893,0.105614994,5.60355667
BRA,2019,12.25079584,14.87237133,0.448280407,1.220777824,177.9773921,4.224258869,18.75462758,28.89025787,-0.644419489,14.76733868,15.51679083,14.12291919,100.6444195,19.98358128,3.732976212,3.692673213,-3.631137937,1.218157699,5.580944722
BRA,2020,14.79333392,16.72084608,-3.918004172,-3.276758796,189.4969781,6.472499608,19.5061184,32.30207854,0.605025467,15.84852654,16.11582061,16.453552,99.39497454,20.13515301,3.211768038,2.559860524,-1.910941949,-0.234891709,5.398317306
BRA,2021,17.40187556,20.36713383,4.435352819,4.988849701,211.06943,11.38406117,20.15020021,38.18142864,0.941926072,18.61975128,19.42521296,19.56167736,99.05807914,18.61781602,8.301659756,2.815132705,-2.810205387,0.984426858,5.450981915
BRA,2022,15.94629774,18.89442385,2.42870176,2.900530615,228.5527457,8.283206025,20.6976217,39.33999137,0.751082351,19.29445451,18.14333578,20.04553686,99.24891193,18.03373879,9.28010609,4.765496835,-2.792543071,1.598569878,6.260114051
BRB,2000,10.65194681,12.03791469,4.254994513,4.447189623,72.37137788,-1.322839151,15.30642262,90.5785259,-4.106880209,47.34270306,18.10753391,43.23582285,106.0696192,13.53979408,2.435813035,2.408790453,-3.339934734,0.746282072,47.94953465
BRB,2001,8.493278687,9.991815354,-2.630358564,-2.365464222,74.00363416,2.255389252,14.69143886,86.36274349,-4.418071697,45.3904076,15.62612539,40.9723359,105.63431,13.77148469,2.577834904,2.995741069,-3.641917358,0.837534785,44.93924927
BRB,2002,9.521740625,11.33429905,0.379644847,0.787401575,74.67548077,0.907856237,14.41976501,83.47175278,-5.499758571,44.48575567,17.40222115,38.9859971,106.0679221,14.63866087,0.125249458,7.350499076,-4.661060179,0.804007726,45.17596879
BRB,2003,11.84679903,13.74980527,1.77670843,2.175480769,75.50876367,1.115872167,15.70493846,90.09191463,-4.175105157,47.13350989,18.26452718,42.95840474,104.5147219,19.33946098,1.619433198,5.754830615,-5.863976991,0.779950148,48.8819241
BRB,2004,8.124926456,10.60240964,1.031642701,1.411598635,79.90952326,5.828144136,15.08782116,92.04674118,-8.673247206,50.35999419,19.23646393,41.68674699,108.6340543,17.67019887,1.394422311,6.62895921,-12.69373258,1.555008981,44.32875219
BRB,2005,3.832296414,9.772221495,3.580491633,3.955457604,85.23767016,6.667724557,14.94567352,97.61618013,-7.986647467,52.8014138,18.91870664,44.81476633,109.1464851,16.69721168,6.082187295,10.212368,-12.97925215,4.107265036,46.51785511
BRB,2006,8.159230713,14.751805,5.673773095,6.045525552,88.75291988,4.124056553,16.22307318,96.5168526,-4.579781622,50.54831711,21.27114726,45.96853549,106.5193423,14.5075816,7.307662628,8.115508144,-10.4890513,1.053904935,45.24144793
BRB,2007,13.57306477,17.82092426,1.695963427,2.079168333,96.35722679,8.567951248,14.72935387,91.14356012,-3.685280274,47.4144202,18.97518186,43.72913992,101.1542576,13.01454857,4.034229829,10.19265248,-7.43199029,1.75949426,43.47890797
BRB,2008,8.240213627,15.10997336,0.212784988,0.652483147,98.01120362,1.716505222,15.1402748,94.53738049,-7.170994201,50.85418735,18.29580482,43.68319315,103.1858315,13.3211431,8.108108108,12.85456109,-9.025888904,1.534554036,45.58484916
BRB,2009,7.236140895,12.70518419,-5.436444012,-5.035484961,96.31187318,-1.73381244,15.41372747,88.46041877,-3.141865413,45.80114209,16.9533087,42.65927668,104.2481245,15.85712686,3.643861893,7.972416417,-8.53322014,2.862622152,45.73894162
BRB,2010,6.709477402,9.988634232,-2.599475975,-2.272188073,100,3.829358415,14.04720656,86.89957296,-9.069441533,47.98450724,15.8756607,38.91506571,105.8870265,15.42213345,5.824218533,9.386961645,-6.010681181,7.153307314,44.1897523
BRB,2011,2.087142486,9.829482003,-1.027370737,-0.748154442,103.5388293,3.538829285,14.51657933,86.61627008,-10.73146637,48.67386822,17.06039,37.94240186,107.230908,15.47225324,9.432202402,9.869275328,-3.728449163,12.03101156,39.0707024
BRB,2012,4.660622815,8.673884066,-0.562380295,-0.305742398,102.9073269,-0.609918447,14.17579679,87.15497903,-8.643540644,47.89925984,16.16654204,39.25571919,107.492658,15.20205468,4.533347539,11.44479479,-9.720671134,0.86489307,38.96304176
BRB,2013,5.575225302,9.505821088,-1.537346394,-1.299208208,105.8821536,2.890782198,14.06238328,92.0350866,-10.32856335,51.18182497,16.4932612,40.85326162,106.9874401,14.76347494,1.81410436,2.221499102,-5.388596812,0.561218175,47.03032342
BRB,2014,4.968017523,8.746495029,-0.227439338,-0.00112988,106.3816325,0.471730977,13.81489506,89.54881468,-9.709830912,49.6293228,16.49460447,39.91949189,107.7481094,14.31408786,1.769503221,16.01001521,-13.71319868,-1.435873956,43.8692471
BRB,2015,5.428905101,9.741233629,2.208565274,2.425879056,104.444518,-1.820910656,13.60688635,87.17046895,-7.22539079,47.19792987,16.85572455,39.97253908,107.1144909,13.58153781,-1.112789925,14.54427426,-2.08560312,6.806020397,45.01768372
BRB,2016,3.219058563,8.663514546,2.326724771,2.534996856,104.2141389,-0.220575531,12.96326885,78.47541965,-5.562323209,42.01887143,16.34938988,36.45654822,107.6858753,13.39169574,1.281928131,11.51075333,-9.340538583,1.954521289,43.88219832
BRB,2017,5.55972025,11.21126535,0.269025425,0.462619286,106.92554,2.601759315,12.7416221,76.28247501,-4.930593113,40.60653406,15.58800553,35.67594095,104.3767402,12.12066583,4.66018464,1.832460653,-5.93705921,-2.330494105,44.26479754
BWA,2000,39.44143735,41.77522527,-0.104457891,1.987695834,30.67977878,14.17096691,46.30053029,91.92472969,11.73889045,40.09291962,29.55108039,51.83181007,87.77585512,24.90272901,8.601485149,0.987700169,9.418049522,0.038918574,15.06803648
BWA,2001,43.39317717,42.05869787,-1.73773223,0.25057395,33.2301351,8.312825,44.76779382,87.52506557,9.790150908,38.86745733,29.88813662,48.65760824,87.82943875,23.48663222,6.55903767,0.558884524,10.84251001,6.91581631,13.09140953
BWA,2002,31.4345614,40.24552534,4.107829816,6.069530876,33.62469998,1.187370696,43.96509908,91.83577406,12.4790795,39.67834728,30.19380521,52.15742678,89.94827987,22.37912599,8.032796625,7.501518584,4.842075346,0.788458898,15.28284599
BWA,2003,35.67831753,39.41462268,2.80852064,4.62589475,34.72055732,3.259084372,39.61641319,85.83404252,11.81967315,37.00718468,30.14300742,48.82685783,90.72838474,22.00871606,9.189902656,5.565281275,9.542448888,2.743331687,14.57456451
BWA,2004,34.27037293,39.68138004,0.925705688,2.705821706,38.21996892,10.07878865,38.82195502,90.99782289,8.229752676,41.38403511,31.351443,49.61378778,91.67006296,20.53234394,6.945703637,4.363836574,3.536783233,-0.43263314,14.71832687
BWA,2005,40.4367157,42.49251459,2.693878237,4.556645653,44.13325036,15.47170657,42.85495221,88.50535206,17.34175503,35.58179851,25.37413389,52.92355354,82.8816193,19.40074506,8.610225285,4.242949051,16.10571085,0.577144787,14.37169841
BWA,2006,41.34629674,38.96150641,6.347004907,8.363871093,46.40805389,5.15439836,46.62434344,86.61243391,16.94921961,34.83160715,21.69278159,51.78082676,82.73127518,27.72003486,11.55521879,4.908814694,19.66477602,0.502140439,13.63589196
BWA,2007,44.51610407,37.45509057,3.73406781,5.792555777,49.20608719,6.029197651,45.48442124,98.49652494,14.46340091,42.01656201,23.07475686,56.47996293,85.6196663,27.90766861,7.080998472,4.68081345,15.6550615,0.299455324,14.8859903
BWA,2008,37.08852845,30.97594176,1.176918832,3.252072958,53.81804101,9.372730256,41.1096621,99.00822201,-5.114412686,52.06131735,35.4683348,46.94690466,104.492393,30.49585026,12.70218839,4.854404973,1.393458723,-0.851743531,11.22192674
BWA,2009,27.42400043,19.88130261,-15.89055769,-14.14423462,61.94937317,15.10893375,32.91486985,88.48078863,-16.81346492,52.64712677,32.62990767,35.83366186,112.7486051,35.93775858,8.027297031,2.062560052,-6.405939615,0.077291549,16.18096827
BWA,2010,32.0369221,26.45067409,7.875871132,10.12220912,66.70898158,7.683061453,37.27893796,94.63900209,-10.35033906,52.49467057,34.70210913,42.14433151,108.251435,30.77526003,6.948876587,1.728061348,-5.888402257,0.007092987,12.60226743
BWA,2011,38.61497238,31.1474353,4.717165863,6.838529748,75.14988354,12.65332158,41.43221525,98.96146778,-10.48867195,54.72506986,39.11811505,44.23639792,107.9706798,28.33111948,8.459872334,1.94040749,-0.872984775,-0.064250572,12.50728144
BWA,2012,36.87433628,22.1682588,-2.070174126,-0.170900761,77.413279,3.011841608,37.5753343,111.8752806,-15.64523296,63.76025679,35.99986178,48.11502383,113.831603,31.83837998,7.536902611,1.050401065,-5.901992671,0.057204805,12.41442536
BWA,2013,29.92246645,22.36822663,9.005663889,11.10282378,78.59934411,1.532120998,39.10622989,125.7830399,-3.023516419,64.40327817,24.87932872,61.37976175,102.5111021,31.06332224,5.884607071,0.470417841,4.530731484,0.593011269,13.62449792
BWA,2014,36.44266373,28.43621422,3.679522612,5.694777382,86.14802685,9.604002203,41.7777034,119.4975418,3.068393995,58.2145739,25.25306257,61.28296789,96.81684835,29.2537914,4.402253092,3.330197309,11.07503064,0.71988618,14.3163309
BWA,2015,31.3073044,22.36284383,-6.700302342,-4.85133564,89.36162166,3.730317376,37.54399949,112.900891,-6.71909633,59.80999367,28.44328922,53.09089734,106.0804454,31.63939897,3.062031696,2.797732675,2.226182876,1.354288049,15.00880869
BWA,2016,30.12627903,30.82571735,5.051373153,7.204424759,100.0000433,11.90491113,40.34516219,100.4646898,8.758019755,45.85333501,22.06769821,54.61135476,91.24198085,28.47572183,2.814957914,0.944944846,7.972997464,1.125093175,12.40057557
BWA,2017,30.79621509,29.07989929,1.971944389,4.114363663,97.35012288,-2.649919276,37.10100502,81.92395138,3.916133601,39.00390889,25.00589632,42.92004249,95.92599703,28.87808595,3.308280768,1.617960877,5.585808958,-0.005375979,12.86660917
BWA,2018,26.82945432,27.43429853,2.081346124,4.188093554,97.40580419,0.057196959,34.80032767,87.45510399,1.001183853,43.22696007,25.90287964,44.22814392,98.46858112,29.09851895,3.238015589,1.678933864,0.392946349,0.481910928,12.86932571
BWA,2019,25.9712809,24.10512409,1.04167164,3.032202574,97.90022187,0.507585436,31.94710542,83.09298136,-8.91734605,46.0051637,30.82044056,37.08781766,106.7153165,31.6419395,2.772864429,0.559653481,-6.905054568,-0.118348635,13.9828555
BWA,2020,24.13404357,15.31349853,-10.40263091,-8.728752526,102.1872665,4.378993827,26.69049763,77.66321281,-15.08264547,46.37292914,32.72717343,31.29028367,117.4136749,36.14305095,1.890359168,0.212513308,-10.23560394,-0.456043821,10.86989749
BWA,2021,30.92788469,25.1965923,10.05423154,11.87035832,110.7197994,8.349898293,33.06300875,88.82087794,-4.937098664,46.8789883,27.38287766,41.94188964,102.1862854,31.55259675,7.240977656,-1.70280583,-1.334884552,-0.175695252,8.944597564
BWA,2022,32.42365046,30.42242896,4.103826341,5.787917203,126.8451869,14.56414084,37.40842022,85.46706163,1.473022826,41.9970194,24.95089955,43.47004223,94.52847059,27.65536979,11.66556748,1.063392424,2.979011226,-0.207969269,7.518311048
CAN,2000,23.77462807,26.35898678,4.202682574,5.177635668,74.32539159,4.335401201,29.50003752,82.76535785,5.653113792,38.55612203,20.61446771,44.20923582,94.25548093,19.10641618,2.719439957,9.171024287,2.483228327,6.263691864,11.16448608
CAN,2001,22.63548905,25.39651474,0.69016125,1.78997288,75.55816824,1.658621134,28.44753546,78.34421839,5.735691787,36.3042633,19.67139493,42.03995509,94.27488019,19.50932038,2.52512014,3.841921293,2.132369792,4.984136699,10.97317689
CAN,2002,21.7247372,24.20969651,1.903852002,3.018050512,76.49437134,1.239049493,27.57314103,75.70703208,4.410285108,35.64837348,19.73934541,40.05865859,95.52964889,19.77871921,2.258394409,3.219147678,1.645030324,3.843512818,11.09022205
CAN,2003,21.94377715,24.42820915,0.888030154,1.801518136,78.98401318,3.254673243,27.90741045,69.84009462,3.89187578,32.97410942,20.46667761,36.8659852,96.03846847,19.89620177,2.758563214,0.782967555,1.164988138,2.616225271,10.68567699
CAN,2004,23.66050407,25.86417553,2.129630941,3.086980809,81.56384115,3.266266004,28.39111972,70.19241999,4.463122621,32.86464868,21.38286053,37.32777131,95.518685,19.41748445,1.857258719,0.141465896,2.263150764,4.365776022,10.79402295
CAN,2005,24.45175414,26.61804916,2.234059429,3.204200428,84.11098784,3.122887127,29.21299152,69.75913302,3.95428163,32.90242569,22.63204211,36.85670732,96.01399295,19.07591098,2.213552034,2.178163809,1.869656187,2.325412695,10.69666606
CAN,2006,24.61727708,26.33220943,1.602574764,2.634303814,86.27584518,2.573810387,28.84755448,68.05216448,2.752753957,32.64970526,23.59589302,35.40245922,97.26368359,19.24876418,2.002025395,4.87410129,1.363656246,3.816692472,10.56020293
CAN,2007,24.40431956,26.02132272,1.08536734,2.071825031,89.10427915,3.27836135,28.68590191,66.28341975,2.17569058,32.05386458,23.90787622,34.22955516,97.8865535,19.2505356,2.138383993,8.200559049,0.752359497,4.434938198,10.46603495
CAN,2008,24.24740931,25.81923188,-0.083592432,1.004289199,92.65701862,3.987170431,29.3420195,67.02360836,1.766402742,32.62860281,24.07250278,34.39500555,98.25327089,19.71943948,2.370270674,4.515137142,0.204634001,5.710829205,10.65148772
CAN,2009,18.52001347,20.46248602,-4.028003081,-2.925955647,90.51294877,-2.313985367,25.07601821,58.47439182,-1.442723189,29.95855751,21.95949429,28.51583432,101.4970083,21.96458551,0.299466803,1.524131181,-2.966282423,2.745409301,11.08332555
CAN,2010,19.3125301,21.52617635,1.950048334,3.089919462,93.0921357,2.849522603,26.35113316,60.2081215,-1.873357638,31.04073957,23.4820047,29.16738193,101.9558284,21.47545746,1.776871541,1.837256387,-3.596185671,2.246981822,10.84287637
CAN,2011,20.85710941,22.95138335,2.141535734,3.146100491,96.10416953,3.235540582,27.1393406,62.49873877,-1.141954936,31.82034685,24.15145347,30.67839192,101.2000701,21.14586686,2.912135089,2.137833108,-2.774006026,2.793396523,10.74801081
CAN,2012,20.91795123,22.92183964,0.662000651,1.760961588,97.27007812,1.213171702,26.6346688,62.59554894,-1.889497894,32.24252342,24.8675436,30.35302552,101.945704,21.05784518,1.515678231,2.700169009,-3.532247677,3.404593801,11.27041719
CAN,2013,21.5972984,23.33480002,1.253613813,2.329122506,98.96009514,1.737448,26.61323518,62.2310749,-1.567197565,31.89913623,24.90767507,30.33193867,101.5728751,20.70433471,0.938291898,3.629803984,-3.146875451,2.949458833,11.33154024
CAN,2014,22.14849389,23.93712558,1.841026124,2.870036075,100.8844719,1.944598697,27.13794246,64.37866216,-0.90551041,32.64208628,24.87070761,31.73657587,100.933582,20.26656013,1.906635907,3.55390337,-2.318921377,3.598493803,11.46749474
CAN,2015,19.56936363,21.31320581,-0.089285801,0.659176864,100,-0.876717545,24.41568255,66.16490207,-2.46498014,34.3149411,23.82159339,31.84996096,102.5083876,20.87782513,1.125241361,3.853894537,-3.513987167,5.391157447,12.20573042
CAN,2016,19.14645457,20.46764975,-0.135842621,1.001394414,100.75403,0.75403003,23.29530055,65.36368452,-2.358539703,33.86111211,22.76112016,31.50257241,102.2934704,21.04804019,1.428759547,2.238350121,-3.093111447,4.42448955,12.56737934
CAN,2017,19.84528099,21.32043626,1.811278917,3.039880225,103.3383677,2.56499684,24.02780289,65.10106085,-2.192240549,33.6466507,23.55046923,31.45441015,102.230033,20.70333139,1.596884129,1.53752072,-2.803427477,4.740763695,12.53049281
CAN,2018,19.58293123,21.43163219,1.335564285,2.777040554,105.0097773,1.61741439,24.62230596,66.59988585,-1.949078398,34.27448212,23.37731116,32.32540373,101.945679,20.6814327,2.268225672,2.469312073,-2.385071611,3.637583809,13.18944379
CAN,2019,20.26163399,21.58194957,0.435426336,1.888223585,106.6544523,1.566211232,24.07740788,66.17148528,-1.46609364,33.81878946,23.04242417,32.35269582,101.4604746,20.66349609,1.949269024,2.80676687,-1.951702748,4.353193532,13.87192203
CHE,2000,37.55525893,32.17278042,3.376157295,3.958719719,92.47584001,1.367285504,25.46819598,97.93685621,4.938589541,46.49913334,27.23419109,51.43772288,95.06141067,11.15989094,1.558529197,8.266316029,10.48964867,16.94241128,29.73872426
